Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
3.89382	Src2	0	176	FullDelay	1.96882	1.96882e+06	6	2
3.91065	Src1	0	211	LastDelay	0.243988	243988	1	3
3.91065	Src1	0	211	FullDelay	0.243988	243988	1	3
3.91929	Src1	0	212	LastDelay	0.244287	244287	1	3
3.91929	Src1	0	212	FullDelay	0.244287	244287	1	3
3.91973	Src2	0	287	LastDelay	0.236393	236393	1	3
3.91973	Src2	0	287	FullDelay	0.236393	236393	1	3
3.92837	Src2	0	288	LastDelay	0.2367	236700	1	3
3.92837	Src2	0	288	FullDelay	0.2367	236700	1	3
3.93701	Src2	0	289	LastDelay	0.237007	237007	1	3
3.93701	Src2	0	289	FullDelay	0.237007	237007	1	3
3.94565	Src2	0	290	LastDelay	0.237313	237313	1	3
3.94565	Src2	0	290	FullDelay	0.237313	237313	1	3
3.95429	Src2	0	291	LastDelay	0.23762	237620	1	3
3.95429	Src2	0	291	FullDelay	0.23762	237620	1	3
3.96293	Src2	0	292	LastDelay	0.237927	237927	1	3
3.96293	Src2	0	292	FullDelay	0.237927	237927	1	3
3.97157	Src2	0	293	LastDelay	0.238233	238233	1	3
3.97157	Src2	0	293	FullDelay	0.238233	238233	1	3
3.98021	Src2	0	294	LastDelay	0.23854	238540	1	3
3.98021	Src2	0	294	FullDelay	0.23854	238540	1	3
3.98885	Src2	0	295	LastDelay	0.238847	238847	1	3
3.98885	Src2	0	295	FullDelay	0.238847	238847	1	3
3.99749	Src2	0	296	LastDelay	0.239153	239153	1	3
3.99749	Src2	0	296	FullDelay	0.239153	239153	1	3
4.00613	Src2	0	297	LastDelay	0.23946	239460	1	3
4.00613	Src2	0	297	FullDelay	0.23946	239460	1	3
4.01477	Src2	0	298	LastDelay	0.239767	239767	1	3
4.01477	Src2	0	298	FullDelay	0.239767	239767	1	3
4.02341	Src2	0	299	LastDelay	0.240073	240073	1	3
4.02341	Src2	0	299	FullDelay	0.240073	240073	1	3
4.03205	Src2	0	300	LastDelay	0.24038	240380	1	3
4.03205	Src2	0	300	FullDelay	0.24038	240380	1	3
4.04069	Src2	0	301	LastDelay	0.240687	240687	1	3
4.04069	Src2	0	301	FullDelay	0.240687	240687	1	3
4.05752	Src1	0	228	LastDelay	0.249185	249185	1	3
4.05752	Src1	0	228	FullDelay	0.249185	249185	1	3
4.06615	Src1	0	229	LastDelay	0.249484	249484	1	3
4.06615	Src1	0	229	FullDelay	0.249484	249484	1	3
4.07474	Src1	0	230	LastDelay	0.249743	249743	1	3
4.07474	Src1	0	230	FullDelay	0.249743	249743	1	3
4.08337	Src1	0	231	LastDelay	0.250041	250041	1	3
4.08337	Src1	0	231	FullDelay	0.250041	250041	1	3
4.09201	Src1	0	232	LastDelay	0.25034	250340	1	3
4.09201	Src1	0	232	FullDelay	0.25034	250340	1	3
4.10064	Src1	0	233	LastDelay	0.250639	250639	1	3
4.10064	Src1	0	233	FullDelay	0.250639	250639	1	3
4.10927	Src1	0	234	LastDelay	0.250937	250937	1	3
4.10927	Src1	0	234	FullDelay	0.250937	250937	1	3
4.11786	Src1	0	235	LastDelay	0.251196	251196	1	3
4.11786	Src1	0	235	FullDelay	0.251196	251196	1	3
4.12649	Src1	0	236	LastDelay	0.251495	251495	1	3
4.12649	Src1	0	236	FullDelay	0.251495	251495	1	3
4.12688	Src2	0	156	LastDelay	0.218551	218551	1	2
4.12688	Src2	0	156	FullDelay	2.37688	2.37688e+06	7	2
4.13552	Src2	0	171	LastDelay	0.218852	218852	1	2
4.13552	Src2	0	171	FullDelay	2.25218	2.25218e+06	7	2
4.14415	Src2	0	220	LastDelay	0.21915	219150	1	2
4.14415	Src2	0	220	FullDelay	1.46082	1.46082e+06	4	2
4.15275	Src2	0	278	LastDelay	0.219415	219415	1	2
4.15275	Src2	0	278	FullDelay	0.644415	644415	2	2
4.16958	Src1	0	242	LastDelay	0.244583	244583	1	3
4.16958	Src1	0	242	FullDelay	0.244583	244583	1	3
4.17821	Src1	0	243	LastDelay	0.244881	244881	1	3
4.17821	Src1	0	243	FullDelay	0.244881	244881	1	3
4.17865	Src2	0	286	LastDelay	0.220321	220321	1	2
4.17865	Src2	0	286	FullDelay	0.528655	528655	2	2
4.19549	Src1	0	38	LastDelay	0.22882	228820	1	2
4.19549	Src1	0	38	FullDelay	3.87882	3.87882e+06	6	2
4.20412	Src1	0	48	LastDelay	0.229119	229119	1	2
4.20412	Src1	0	48	FullDelay	3.80412	3.80412e+06	6	2
4.21275	Src1	0	49	LastDelay	0.229417	229417	1	2
4.21275	Src1	0	49	FullDelay	3.80442	3.80442e+06	6	2
4.22138	Src1	0	50	LastDelay	0.229716	229716	1	2
4.22138	Src1	0	50	FullDelay	3.80472	3.80472e+06	6	2
4.23001	Src1	0	51	LastDelay	0.230015	230015	1	2
4.23001	Src1	0	51	FullDelay	3.80501	3.80501e+06	6	2
4.23865	Src1	0	52	LastDelay	0.230313	230313	1	2
4.23865	Src1	0	52	FullDelay	3.80531	3.80531e+06	6	2
4.23909	Src2	0	308	LastDelay	0.239087	239087	1	3
4.23909	Src2	0	308	FullDelay	0.239087	239087	1	3
4.24773	Src2	0	309	LastDelay	0.239393	239393	1	3
4.24773	Src2	0	309	FullDelay	0.239393	239393	1	3
4.25637	Src2	0	310	LastDelay	0.2397	239700	1	3
4.25637	Src2	0	310	FullDelay	0.2397	239700	1	3
4.26501	Src2	0	311	LastDelay	0.240007	240007	1	3
4.26501	Src2	0	311	FullDelay	0.240007	240007	1	3
4.27365	Src2	0	312	LastDelay	0.240313	240313	1	3
4.27365	Src2	0	312	FullDelay	0.240313	240313	1	3
4.28229	Src2	0	313	LastDelay	0.24062	240620	1	3
4.28229	Src2	0	313	FullDelay	0.24062	240620	1	3
4.29093	Src2	0	314	LastDelay	0.240927	240927	1	3
4.29093	Src2	0	314	FullDelay	0.240927	240927	1	3
4.29957	Src2	0	315	LastDelay	0.241233	241233	1	3
4.29957	Src2	0	315	FullDelay	0.241233	241233	1	3
4.30816	Src2	0	316	LastDelay	0.241498	241498	1	3
4.30816	Src2	0	316	FullDelay	0.241498	241498	1	3
4.31681	Src2	0	317	LastDelay	0.241807	241807	1	3
4.31681	Src2	0	317	FullDelay	0.241807	241807	1	3
4.32545	Src2	0	318	LastDelay	0.242113	242113	1	3
4.32545	Src2	0	318	FullDelay	0.242113	242113	1	3
4.33409	Src2	0	319	LastDelay	0.24242	242420	1	3
4.33409	Src2	0	319	FullDelay	0.24242	242420	1	3
4.34273	Src2	0	320	LastDelay	0.242727	242727	1	3
4.34273	Src2	0	320	FullDelay	0.242727	242727	1	3
4.35137	Src2	0	269	LastDelay	0.218033	218033	1	2
4.35137	Src2	0	269	FullDelay	0.918033	918033	3	2
4.36001	Src2	0	270	LastDelay	0.21834	218340	1	2
4.36001	Src2	0	270	FullDelay	0.91834	918340	3	2
4.36865	Src2	0	271	LastDelay	0.218647	218647	1	2
4.36865	Src2	0	271	FullDelay	0.918647	918647	3	2
4.38548	Src1	0	186	LastDelay	0.227145	227145	1	2
4.38548	Src1	0	186	FullDelay	1.41048	1.41048e+06	3	2
4.39411	Src1	0	187	LastDelay	0.227444	227444	1	2
4.39411	Src1	0	187	FullDelay	1.41078	1.41078e+06	3	2
4.40274	Src1	0	188	LastDelay	0.227743	227743	1	2
4.40274	Src1	0	188	FullDelay	1.41108	1.41108e+06	3	2
4.41137	Src1	0	189	LastDelay	0.228041	228041	1	2
4.41137	Src1	0	189	FullDelay	1.41137	1.41137e+06	3	2
4.42001	Src1	0	190	LastDelay	0.22834	228340	1	2
4.42001	Src1	0	190	FullDelay	1.41167	1.41167e+06	3	2
4.42864	Src1	0	191	LastDelay	0.228639	228639	1	2
4.42864	Src1	0	191	FullDelay	1.41197	1.41197e+06	3	2
4.43727	Src1	0	192	LastDelay	0.228937	228937	1	2
4.43727	Src1	0	192	FullDelay	1.41227	1.41227e+06	3	2
4.4459	Src1	0	193	LastDelay	0.229236	229236	1	2
4.4459	Src1	0	193	FullDelay	1.41257	1.41257e+06	3	2
4.45453	Src1	0	194	LastDelay	0.229535	229535	1	2
4.45453	Src1	0	194	FullDelay	1.41287	1.41287e+06	3	2
4.46317	Src1	0	195	LastDelay	0.229833	229833	1	2
4.46317	Src1	0	195	FullDelay	1.41317	1.41317e+06	3	2
4.4718	Src1	0	208	LastDelay	0.230132	230132	1	2
4.4718	Src1	0	208	FullDelay	0.830132	830132	2	2
4.48043	Src1	0	209	LastDelay	0.230431	230431	1	2
4.48043	Src1	0	209	FullDelay	0.830431	830431	2	2
4.48087	Src2	0	331	LastDelay	0.239204	239204	1	3
4.48087	Src2	0	331	FullDelay	0.239204	239204	1	3
4.48951	Src2	0	332	LastDelay	0.239511	239511	1	3
4.48951	Src2	0	332	FullDelay	0.239511	239511	1	3
4.49815	Src2	0	275	LastDelay	0.214817	214817	1	2
4.49815	Src2	0	275	FullDelay	1.01482	1.01482e+06	3	2
4.50679	Src2	0	276	LastDelay	0.215124	215124	1	2
4.50679	Src2	0	276	FullDelay	1.01512	1.01512e+06	3	2
4.51543	Src2	0	277	LastDelay	0.215431	215431	1	2
4.51543	Src2	0	277	FullDelay	1.01543	1.01543e+06	3	2
4.52407	Src2	0	302	LastDelay	0.215737	215737	1	2
4.52407	Src2	0	302	FullDelay	0.582404	582404	2	2
4.53271	Src2	0	303	LastDelay	0.216044	216044	1	2
4.53271	Src2	0	303	FullDelay	0.582711	582711	2	2
4.54135	Src2	0	304	LastDelay	0.216351	216351	1	2
4.54135	Src2	0	304	FullDelay	0.574684	574684	2	2
4.54999	Src2	0	305	LastDelay	0.216657	216657	1	2
4.54999	Src2	0	305	FullDelay	0.574991	574991	2	2
4.55863	Src2	0	306	LastDelay	0.216964	216964	1	2
4.55863	Src2	0	306	FullDelay	0.575297	575297	2	2
4.56727	Src2	0	307	LastDelay	0.217271	217271	1	2
4.56727	Src2	0	307	FullDelay	0.575604	575604	2	2
4.5841	Src1	0	224	LastDelay	0.225769	225769	1	2
4.5841	Src1	0	224	FullDelay	0.809103	809103	2	2
4.59273	Src1	0	225	LastDelay	0.226068	226068	1	2
4.59273	Src1	0	225	FullDelay	0.809401	809401	2	2
4.60137	Src1	0	226	LastDelay	0.226367	226367	1	2
4.60137	Src1	0	226	FullDelay	0.8097	809700	2	2
4.61	Src1	0	227	LastDelay	0.226665	226665	1	2
4.61	Src1	0	227	FullDelay	0.809999	809999	2	2
4.61863	Src1	0	237	LastDelay	0.226964	226964	1	2
4.61863	Src1	0	237	FullDelay	0.735297	735297	2	2
4.62726	Src1	0	238	LastDelay	0.227263	227263	1	2
4.62726	Src1	0	238	FullDelay	0.735596	735596	2	2
4.6277	Src2	0	266	LastDelay	0.219369	219369	1	2
4.6277	Src2	0	266	FullDelay	1.21937	1.21937e+06	4	2
4.63634	Src2	0	267	LastDelay	0.219676	219676	1	2
4.63634	Src2	0	267	FullDelay	1.21968	1.21968e+06	4	2
4.64498	Src2	0	268	LastDelay	0.219983	219983	1	2
4.64498	Src2	0	268	FullDelay	1.21998	1.21998e+06	4	2
4.65362	Src2	0	339	LastDelay	0.220289	220289	1	3
4.65362	Src2	0	339	FullDelay	0.220289	220289	1	3
4.67045	Src1	0	246	LastDelay	0.237121	237121	1	3
4.67045	Src1	0	246	FullDelay	0.237121	237121	1	3
4.67089	Src2	0	340	LastDelay	0.229228	229228	1	3
4.67089	Src2	0	340	FullDelay	0.229228	229228	1	3
4.68773	Src1	0	247	LastDelay	0.24606	246060	1	3
4.68773	Src1	0	247	FullDelay	0.24606	246060	1	3
4.68817	Src2	0	341	LastDelay	0.238167	238167	1	3
4.68817	Src2	0	341	FullDelay	0.238167	238167	1	3
4.69681	Src2	0	342	LastDelay	0.238473	238473	1	3
4.69681	Src2	0	342	FullDelay	0.238473	238473	1	3
4.70545	Src2	0	343	LastDelay	0.23878	238780	1	3
4.70545	Src2	0	343	FullDelay	0.23878	238780	1	3
4.71409	Src2	0	344	LastDelay	0.239087	239087	1	3
4.71409	Src2	0	344	FullDelay	0.239087	239087	1	3
4.72273	Src2	0	345	LastDelay	0.239393	239393	1	3
4.72273	Src2	0	345	FullDelay	0.239393	239393	1	3
4.73137	Src2	0	346	LastDelay	0.2397	239700	1	3
4.73137	Src2	0	346	FullDelay	0.2397	239700	1	3
4.74001	Src2	0	347	LastDelay	0.240007	240007	1	3
4.74001	Src2	0	347	FullDelay	0.240007	240007	1	3
4.75684	Src1	0	255	LastDelay	0.248505	248505	1	3
4.75684	Src1	0	255	FullDelay	0.248505	248505	1	3
4.76549	Src1	0	256	LastDelay	0.24882	248820	1	3
4.76549	Src1	0	256	FullDelay	0.24882	248820	1	3
4.77413	Src1	0	257	LastDelay	0.249127	249127	1	3
4.77413	Src1	0	257	FullDelay	0.249127	249127	1	3
4.78277	Src1	0	258	LastDelay	0.249433	249433	1	3
4.78277	Src1	0	258	FullDelay	0.249433	249433	1	3
4.79141	Src1	0	259	LastDelay	0.24974	249740	1	3
4.79141	Src1	0	259	FullDelay	0.24974	249740	1	3
4.80005	Src1	0	260	LastDelay	0.250047	250047	1	3
4.80005	Src1	0	260	FullDelay	0.250047	250047	1	3
4.80869	Src1	0	261	LastDelay	0.250353	250353	1	3
4.80869	Src1	0	261	FullDelay	0.250353	250353	1	3
4.81733	Src1	0	262	LastDelay	0.25066	250660	1	3
4.81733	Src1	0	262	FullDelay	0.25066	250660	1	3
4.82597	Src1	0	263	LastDelay	0.250967	250967	1	3
4.82597	Src1	0	263	FullDelay	0.250967	250967	1	3
4.83461	Src1	0	264	LastDelay	0.251273	251273	1	3
4.83461	Src1	0	264	FullDelay	0.251273	251273	1	3
4.84325	Src1	0	265	LastDelay	0.25158	251580	1	3
4.84325	Src1	0	265	FullDelay	0.25158	251580	1	3
4.84368	Src2	0	350	LastDelay	0.235345	235345	1	3
4.84368	Src2	0	350	FullDelay	0.235345	235345	1	3
4.85232	Src2	0	351	LastDelay	0.235652	235652	1	3
4.85232	Src2	0	351	FullDelay	0.235652	235652	1	3
4.86096	Src2	0	352	LastDelay	0.235959	235959	1	3
4.86096	Src2	0	352	FullDelay	0.235959	235959	1	3
4.8696	Src2	0	353	LastDelay	0.236265	236265	1	3
4.8696	Src2	0	353	FullDelay	0.236265	236265	1	3
4.87824	Src2	0	354	LastDelay	0.236572	236572	1	3
4.87824	Src2	0	354	FullDelay	0.236572	236572	1	3
4.88688	Src2	0	355	LastDelay	0.236879	236879	1	3
4.88688	Src2	0	355	FullDelay	0.236879	236879	1	3
4.89552	Src2	0	356	LastDelay	0.237185	237185	1	3
4.89552	Src2	0	356	FullDelay	0.237185	237185	1	3
4.90416	Src2	0	357	LastDelay	0.237492	237492	1	3
4.90416	Src2	0	357	FullDelay	0.237492	237492	1	3
4.9128	Src2	0	358	LastDelay	0.237799	237799	1	3
4.9128	Src2	0	358	FullDelay	0.237799	237799	1	3
4.92144	Src2	0	359	LastDelay	0.238105	238105	1	3
4.92144	Src2	0	359	FullDelay	0.238105	238105	1	3
4.93008	Src2	0	272	LastDelay	0.221745	221745	1	2
4.93008	Src2	0	272	FullDelay	1.47175	1.47175e+06	4	2
4.93872	Src2	0	273	LastDelay	0.222052	222052	1	2
4.93872	Src2	0	273	FullDelay	1.47205	1.47205e+06	4	2
4.95547	Src1	0	83	LastDelay	0.230471	230471	1	2
4.95547	Src1	0	83	FullDelay	4.20547	4.20547e+06	6	2
4.95595	Src2	0	334	LastDelay	0.214284	214284	1	2
4.95595	Src2	0	334	FullDelay	0.589284	589284	2	2
4.96459	Src2	0	335	LastDelay	0.214591	214591	1	2
4.96459	Src2	0	335	FullDelay	0.589591	589591	2	2
4.97323	Src2	0	336	LastDelay	0.214897	214897	1	2
4.97323	Src2	0	336	FullDelay	0.589897	589897	2	2
4.98187	Src2	0	337	LastDelay	0.215204	215204	1	2
4.98187	Src2	0	337	FullDelay	0.590204	590204	2	2
4.99051	Src2	0	338	LastDelay	0.215511	215511	1	2
4.99051	Src2	0	338	FullDelay	0.590511	590511	2	2
5.00734	Src1	0	94	LastDelay	0.224009	224009	1	2
5.00734	Src1	0	94	FullDelay	4.16568	4.16568e+06	6	2
5.01597	Src1	0	95	LastDelay	0.224308	224308	1	2
5.01597	Src1	0	95	FullDelay	4.16597	4.16597e+06	6	2
5.02461	Src1	0	104	LastDelay	0.224607	224607	1	2
5.02461	Src1	0	104	FullDelay	3.69127	3.69127e+06	6	2
5.02505	Src2	0	362	LastDelay	0.241713	241713	1	3
5.02505	Src2	0	362	FullDelay	0.241713	241713	1	3
5.03369	Src2	0	363	LastDelay	0.24202	242020	1	3
5.03369	Src2	0	363	FullDelay	0.24202	242020	1	3
5.04233	Src2	0	364	LastDelay	0.242327	242327	1	3
5.04233	Src2	0	364	FullDelay	0.242327	242327	1	3
5.05097	Src2	0	324	LastDelay	0.217633	217633	1	2
5.05097	Src2	0	324	FullDelay	0.867633	867633	3	2
5.05961	Src2	0	325	LastDelay	0.21794	217940	1	2
5.05961	Src2	0	325	FullDelay	0.86794	867940	3	2
5.06825	Src2	0	326	LastDelay	0.218247	218247	1	2
5.06825	Src2	0	326	FullDelay	0.868247	868247	3	2
5.07689	Src2	0	327	LastDelay	0.218553	218553	1	2
5.07689	Src2	0	327	FullDelay	0.868553	868553	3	2
5.08553	Src2	0	328	LastDelay	0.21886	218860	1	2
5.08553	Src2	0	328	FullDelay	0.86886	868860	3	2
5.09417	Src2	0	329	LastDelay	0.219167	219167	1	2
5.09417	Src2	0	329	FullDelay	0.869167	869167	3	2
5.10281	Src2	0	330	LastDelay	0.219473	219473	1	2
5.10281	Src2	0	330	FullDelay	0.869473	869473	3	2
5.11145	Src2	0	348	LastDelay	0.21978	219780	1	2
5.11145	Src2	0	348	FullDelay	0.51978	519780	2	2
5.12009	Src2	0	349	LastDelay	0.220087	220087	1	2
5.12009	Src2	0	349	FullDelay	0.520087	520087	2	2
5.13692	Src1	0	218	LastDelay	0.228585	228585	1	2
5.13692	Src1	0	218	FullDelay	1.41192	1.41192e+06	3	2
5.14555	Src1	0	219	LastDelay	0.228884	228884	1	2
5.14555	Src1	0	219	FullDelay	1.41222	1.41222e+06	3	2
5.15418	Src1	0	220	LastDelay	0.229183	229183	1	2
5.15418	Src1	0	220	FullDelay	1.41252	1.41252e+06	3	2
5.16281	Src1	0	221	LastDelay	0.229481	229481	1	2
5.16281	Src1	0	221	FullDelay	1.41281	1.41281e+06	3	2
5.17145	Src1	0	222	LastDelay	0.22978	229780	1	2
5.17145	Src1	0	222	FullDelay	1.41311	1.41311e+06	3	2
5.18008	Src1	0	223	LastDelay	0.230079	230079	1	2
5.18008	Src1	0	223	FullDelay	1.41341	1.41341e+06	3	2
5.18052	Src2	0	360	LastDelay	0.222185	222185	1	2
5.18052	Src2	0	360	FullDelay	0.488852	488852	2	2
5.19735	Src1	0	240	LastDelay	0.230684	230684	1	2
5.19735	Src1	0	240	FullDelay	1.28902	1.28902e+06	3	2
5.20598	Src1	0	244	LastDelay	0.222649	222649	1	2
5.20598	Src1	0	244	FullDelay	1.26432	1.26432e+06	2	2
5.21461	Src1	0	245	LastDelay	0.222948	222948	1	2
5.21461	Src1	0	245	FullDelay	1.26461	1.26461e+06	2	2
5.21505	Src2	0	371	LastDelay	0.240055	240055	1	3
5.21505	Src2	0	371	FullDelay	0.240055	240055	1	3
5.22369	Src2	0	372	LastDelay	0.240361	240361	1	3
5.22369	Src2	0	372	FullDelay	0.240361	240361	1	3
5.23233	Src2	0	373	LastDelay	0.240668	240668	1	3
5.23233	Src2	0	373	FullDelay	0.240668	240668	1	3
5.24097	Src2	0	374	LastDelay	0.240975	240975	1	3
5.24097	Src2	0	374	FullDelay	0.240975	240975	1	3
5.24961	Src2	0	375	LastDelay	0.241281	241281	1	3
5.24961	Src2	0	375	FullDelay	0.241281	241281	1	3
5.25825	Src2	0	376	LastDelay	0.241588	241588	1	3
5.25825	Src2	0	376	FullDelay	0.241588	241588	1	3
5.26689	Src2	0	377	LastDelay	0.241895	241895	1	3
5.26689	Src2	0	377	FullDelay	0.241895	241895	1	3
5.27553	Src2	0	378	LastDelay	0.242201	242201	1	3
5.27553	Src2	0	378	FullDelay	0.242201	242201	1	3
5.28417	Src2	0	379	LastDelay	0.242508	242508	1	3
5.28417	Src2	0	379	FullDelay	0.242508	242508	1	3
5.29281	Src2	0	380	LastDelay	0.242815	242815	1	3
5.29281	Src2	0	380	FullDelay	0.242815	242815	1	3
5.30966	Src1	0	269	LastDelay	0.226329	226329	1	2
5.30966	Src1	0	269	FullDelay	0.684663	684663	2	2
5.3183	Src1	0	270	LastDelay	0.226636	226636	1	2
5.3183	Src1	0	270	FullDelay	0.684969	684969	2	2
5.32694	Src1	0	271	LastDelay	0.226943	226943	1	2
5.32694	Src1	0	271	FullDelay	0.685276	685276	2	2
5.32737	Src2	0	383	LastDelay	0.235708	235708	1	3
5.32737	Src2	0	383	FullDelay	0.235708	235708	1	3
5.33601	Src2	0	384	LastDelay	0.236015	236015	1	3
5.33601	Src2	0	384	FullDelay	0.236015	236015	1	3
5.34465	Src2	0	385	LastDelay	0.236321	236321	1	3
5.34465	Src2	0	385	FullDelay	0.236321	236321	1	3
5.35329	Src2	0	386	LastDelay	0.236628	236628	1	3
5.35329	Src2	0	386	FullDelay	0.236628	236628	1	3
5.36193	Src2	0	387	LastDelay	0.236935	236935	1	3
5.36193	Src2	0	387	FullDelay	0.236935	236935	1	3
5.37057	Src2	0	388	LastDelay	0.237241	237241	1	3
5.37057	Src2	0	388	FullDelay	0.237241	237241	1	3
5.37921	Src2	0	389	LastDelay	0.237548	237548	1	3
5.37921	Src2	0	389	FullDelay	0.237548	237548	1	3
5.38785	Src2	0	390	LastDelay	0.237855	237855	1	3
5.38785	Src2	0	390	FullDelay	0.237855	237855	1	3
5.39649	Src2	0	391	LastDelay	0.238161	238161	1	3
5.39649	Src2	0	391	FullDelay	0.238161	238161	1	3
5.40513	Src2	0	392	LastDelay	0.238468	238468	1	3
5.40513	Src2	0	392	FullDelay	0.238468	238468	1	3
5.41377	Src2	0	393	LastDelay	0.238775	238775	1	3
5.41377	Src2	0	393	FullDelay	0.238775	238775	1	3
5.42241	Src2	0	394	LastDelay	0.239081	239081	1	3
5.42241	Src2	0	394	FullDelay	0.239081	239081	1	3
5.43105	Src2	0	395	LastDelay	0.239388	239388	1	3
5.43105	Src2	0	395	FullDelay	0.239388	239388	1	3
5.43969	Src2	0	396	LastDelay	0.239695	239695	1	3
5.43969	Src2	0	396	FullDelay	0.239695	239695	1	3
5.44833	Src2	0	397	LastDelay	0.240001	240001	1	3
5.44833	Src2	0	397	FullDelay	0.240001	240001	1	3
5.45697	Src2	0	398	LastDelay	0.240308	240308	1	3
5.45697	Src2	0	398	FullDelay	0.240308	240308	1	3
5.46561	Src2	0	399	LastDelay	0.240615	240615	1	3
5.46561	Src2	0	399	FullDelay	0.240615	240615	1	3
5.47425	Src2	0	400	LastDelay	0.240921	240921	1	3
5.47425	Src2	0	400	FullDelay	0.240921	240921	1	3
5.48289	Src2	0	401	LastDelay	0.241228	241228	1	3
5.48289	Src2	0	401	FullDelay	0.241228	241228	1	3
5.49153	Src2	0	402	LastDelay	0.241535	241535	1	3
5.49153	Src2	0	402	FullDelay	0.241535	241535	1	3
5.50838	Src1	0	297	LastDelay	0.250049	250049	1	3
5.50838	Src1	0	297	FullDelay	0.250049	250049	1	3
5.51702	Src1	0	298	LastDelay	0.250356	250356	1	3
5.51702	Src1	0	298	FullDelay	0.250356	250356	1	3
5.52566	Src1	0	299	LastDelay	0.250663	250663	1	3
5.52566	Src1	0	299	FullDelay	0.250663	250663	1	3
5.5343	Src1	0	300	LastDelay	0.250969	250969	1	3
5.5343	Src1	0	300	FullDelay	0.250969	250969	1	3
5.54294	Src1	0	301	LastDelay	0.251276	251276	1	3
5.54294	Src1	0	301	FullDelay	0.251276	251276	1	3
5.55158	Src1	0	302	LastDelay	0.251583	251583	1	3
5.55158	Src1	0	302	FullDelay	0.251583	251583	1	3
5.55201	Src2	0	370	LastDelay	0.218681	218681	1	2
5.55201	Src2	0	370	FullDelay	0.602015	602015	2	2
5.56886	Src1	0	305	LastDelay	0.243863	243863	1	3
5.56886	Src1	0	305	FullDelay	0.243863	243863	1	3
5.5775	Src1	0	306	LastDelay	0.244169	244169	1	3
5.5775	Src1	0	306	FullDelay	0.244169	244169	1	3
5.57793	Src2	0	274	LastDelay	0.219601	219601	1	2
5.57793	Src2	0	274	FullDelay	2.10293	2.10293e+06	6	2
5.58657	Src2	0	333	LastDelay	0.219908	219908	1	2
5.58657	Src2	0	333	FullDelay	1.22824	1.22824e+06	4	2
5.59521	Src2	0	381	LastDelay	0.220215	220215	1	2
5.59521	Src2	0	381	FullDelay	0.520215	520215	2	2
5.60385	Src2	0	382	LastDelay	0.220521	220521	1	2
5.60385	Src2	0	382	FullDelay	0.520521	520521	2	2
5.6207	Src1	0	311	LastDelay	0.245703	245703	1	3
5.6207	Src1	0	311	FullDelay	0.245703	245703	1	3
5.62934	Src1	0	312	LastDelay	0.246009	246009	1	3
5.62934	Src1	0	312	FullDelay	0.246009	246009	1	3
5.62977	Src2	0	405	LastDelay	0.238108	238108	1	3
5.62977	Src2	0	405	FullDelay	0.238108	238108	1	3
5.63841	Src2	0	406	LastDelay	0.238415	238415	1	3
5.63841	Src2	0	406	FullDelay	0.238415	238415	1	3
5.64705	Src2	0	407	LastDelay	0.238721	238721	1	3
5.64705	Src2	0	407	FullDelay	0.238721	238721	1	3
5.65569	Src2	0	408	LastDelay	0.239028	239028	1	3
5.65569	Src2	0	408	FullDelay	0.239028	239028	1	3
5.66433	Src2	0	409	LastDelay	0.239335	239335	1	3
5.66433	Src2	0	409	FullDelay	0.239335	239335	1	3
5.67297	Src2	0	410	LastDelay	0.239641	239641	1	3
5.67297	Src2	0	410	FullDelay	0.239641	239641	1	3
5.68161	Src2	0	411	LastDelay	0.239948	239948	1	3
5.68161	Src2	0	411	FullDelay	0.239948	239948	1	3
5.69025	Src2	0	412	LastDelay	0.240255	240255	1	3
5.69025	Src2	0	412	FullDelay	0.240255	240255	1	3
5.69889	Src2	0	413	LastDelay	0.240561	240561	1	3
5.69889	Src2	0	413	FullDelay	0.240561	240561	1	3
5.70753	Src2	0	414	LastDelay	0.240868	240868	1	3
5.70753	Src2	0	414	FullDelay	0.240868	240868	1	3
5.71617	Src2	0	415	LastDelay	0.241175	241175	1	3
5.71617	Src2	0	415	FullDelay	0.241175	241175	1	3
5.72481	Src2	0	416	LastDelay	0.241481	241481	1	3
5.72481	Src2	0	416	FullDelay	0.241481	241481	1	3
5.73345	Src2	0	417	LastDelay	0.241788	241788	1	3
5.73345	Src2	0	417	FullDelay	0.241788	241788	1	3
5.74209	Src2	0	418	LastDelay	0.242095	242095	1	3
5.74209	Src2	0	418	FullDelay	0.242095	242095	1	3
5.75073	Src2	0	419	LastDelay	0.242401	242401	1	3
5.75073	Src2	0	419	FullDelay	0.242401	242401	1	3
5.75937	Src2	0	420	LastDelay	0.242708	242708	1	3
5.75937	Src2	0	420	FullDelay	0.242708	242708	1	3
5.76801	Src2	0	421	LastDelay	0.243015	243015	1	3
5.76801	Src2	0	421	FullDelay	0.243015	243015	1	3
5.78486	Src1	0	330	LastDelay	0.251529	251529	1	3
5.78486	Src1	0	330	FullDelay	0.251529	251529	1	3
5.78529	Src2	0	322	LastDelay	0.218628	218628	1	2
5.78529	Src2	0	322	FullDelay	1.61863	1.61863e+06	5	2
5.79393	Src2	0	323	LastDelay	0.218935	218935	1	2
5.79393	Src2	0	323	FullDelay	1.61893	1.61893e+06	5	2
5.80257	Src2	0	361	LastDelay	0.219241	219241	1	2
